route_id,deployment,http_method,path,surface,controller_method,source,current_guard,current_target_predicate,canonical_action,target_accepted_principal_lanes,target_resolver,risk_tier,migration_mode,disposition,review_status,notes,required_sections
mvc:get:/api/v1/claude-workers/{workerId}/processes,NAVIGATOR_LAUNCHER,GET,/api/v1/claude-workers/{workerId}/processes,NAVIGATOR_INTERNAL,ClaudeWorkerController.listCliProcesses,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/ClaudeWorkerController.java:127,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),worker.claude.list-cli-processes,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_WORKER_CLAUDE_TARGET_RESOLVER[workerId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:post:/api/v1/claude-workers/{workerId}/processes/{pid}/kill,NAVIGATOR_LAUNCHER,POST,/api/v1/claude-workers/{workerId}/processes/{pid}/kill,NAVIGATOR_INTERNAL,ClaudeWorkerController.killCliProcess,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/ClaudeWorkerController.java:176,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|resolveBoundTaskId|resolveProcessIdentity),worker.claude.kill-cli-process,NAVIGATOR_USER/TENANT_ADMIN; INSTANCE_ROOT/SECURITY_ACTION,INSTANCE_ROOT_WORKER_CLAUDE_TARGET_RESOLVER[workerId|pid],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:post:/api/v1/claude-workers/{workerId}/sync-skills,NAVIGATOR_LAUNCHER,POST,/api/v1/claude-workers/{workerId}/sync-skills,NAVIGATOR_INTERNAL,ClaudeWorkerController.syncSkills,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/ClaudeWorkerController.java:108,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),worker.claude.sync-skills,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_WORKER_CLAUDE_TARGET_RESOLVER[workerId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:get:/api/v1/client-apps,NAVIGATOR_LAUNCHER,GET,/api/v1/client-apps,NAVIGATOR_INTERNAL,ClientAppController.listClientApps,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ClientAppController.java:26,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),client-app.list-client-apps,NAVIGATOR_USER/TENANT_ADMIN; INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,TYPED_MANAGEMENT_CLIENT_APP_INSTANCE_UPSTREAM_TENANT_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:post:/api/v1/client-apps,NAVIGATOR_LAUNCHER,POST,/api/v1/client-apps,NAVIGATOR_INTERNAL,ClientAppController.createClientApp,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ClientAppController.java:31,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),client-app.create-client-app,NAVIGATOR_USER/TENANT_ADMIN; INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,TYPED_MANAGEMENT_CLIENT_APP_INSTANCE_UPSTREAM_TENANT_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:post:/api/v1/client-apps/{clientAppId}/control-credentials,NAVIGATOR_LAUNCHER,POST,/api/v1/client-apps/{clientAppId}/control-credentials,NAVIGATOR_INTERNAL,ClientAppController.issueControlCredential,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ClientAppController.java:44,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|issueControlCredential),client-app.issue-control-credential,NAVIGATOR_USER/TENANT_ADMIN; INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,TYPED_MANAGEMENT_CLIENT_APP_INSTANCE_UPSTREAM_TENANT_OWNER_RESOLVER[clientAppId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:post:/api/v1/client-apps/{clientAppId}/runtime-credentials,NAVIGATOR_LAUNCHER,POST,/api/v1/client-apps/{clientAppId}/runtime-credentials,NAVIGATOR_INTERNAL,ClientAppController.issueRuntimeCredential,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ClientAppController.java:37,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|issueRuntimeCredential),client-app.issue-runtime-credential,NAVIGATOR_USER/TENANT_ADMIN; INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant,TYPED_MANAGEMENT_CLIENT_APP_INSTANCE_UPSTREAM_TENANT_OWNER_RESOLVER[clientAppId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:put:/api/v1/client-apps/{clientAppId}/status,NAVIGATOR_LAUNCHER,PUT,/api/v1/client-apps/{clientAppId}/status,NAVIGATOR_INTERNAL,ClientAppController.updateStatus,business-agent-module/src/main/java/com/foggy/navigator/business/agent/controller/ClientAppController.java:51,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),client-app.update-status,NAVIGATOR_USER/TENANT_ADMIN; INSTANCE_ROOT/SECURITY_ACTION; SAAS_PLATFORM/SECURITY_ACTION within exact upstream/tenant grant,TYPED_MANAGEMENT_CLIENT_APP_INSTANCE_UPSTREAM_TENANT_OWNER_RESOLVER[clientAppId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:get:/api/v1/codex-app-server-endpoints,NAVIGATOR_LAUNCHER,GET,/api/v1/codex-app-server-endpoints,NAVIGATOR_INTERNAL,CodexAppServerEndpointController.list,addons/codex-worker-agent/src/main/java/com/foggy/navigator/codex/worker/controller/CodexAppServerEndpointController.java:40,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|validatePhysicalWorkerOwnership),codex-app-server.endpoint.list,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_CODEX_APP_SERVER_ENDPOINT_TARGET_RESOLVER[LIST_OR_BODY_TARGET],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,Codex routing stays on the existing Physical Worker/codexConfig path; do not create replacement Worker/Biz identity/Pool membership; INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:post:/api/v1/codex-app-server-endpoints,NAVIGATOR_LAUNCHER,POST,/api/v1/codex-app-server-endpoints,NAVIGATOR_INTERNAL,CodexAppServerEndpointController.create,addons/codex-worker-agent/src/main/java/com/foggy/navigator/codex/worker/controller/CodexAppServerEndpointController.java:33,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|validatePhysicalWorkerOwnership),codex-app-server.endpoint.create,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_CODEX_APP_SERVER_ENDPOINT_TARGET_RESOLVER[LIST_OR_BODY_TARGET],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,Codex routing stays on the existing Physical Worker/codexConfig path; do not create replacement Worker/Biz identity/Pool membership; INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:delete:/api/v1/codex-app-server-endpoints/{endpointId},NAVIGATOR_LAUNCHER,DELETE,/api/v1/codex-app-server-endpoints/{endpointId},NAVIGATOR_INTERNAL,CodexAppServerEndpointController.delete,addons/codex-worker-agent/src/main/java/com/foggy/navigator/codex/worker/controller/CodexAppServerEndpointController.java:53,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (validateEndpointOwner),codex-app-server.endpoint.delete,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/SECURITY_ACTION,INSTANCE_ROOT_CODEX_APP_SERVER_ENDPOINT_TARGET_RESOLVER[endpointId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,Codex routing stays on the existing Physical Worker/codexConfig path; do not create replacement Worker/Biz identity/Pool membership; INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:put:/api/v1/codex-app-server-endpoints/{endpointId},NAVIGATOR_LAUNCHER,PUT,/api/v1/codex-app-server-endpoints/{endpointId},NAVIGATOR_INTERNAL,CodexAppServerEndpointController.update,addons/codex-worker-agent/src/main/java/com/foggy/navigator/codex/worker/controller/CodexAppServerEndpointController.java:46,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (validateEndpointOwner),codex-app-server.endpoint.update,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_CODEX_APP_SERVER_ENDPOINT_TARGET_RESOLVER[endpointId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,Codex routing stays on the existing Physical Worker/codexConfig path; do not create replacement Worker/Biz identity/Pool membership; INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:post:/api/v1/codex-app-server-endpoints/{endpointId}/sync,NAVIGATOR_LAUNCHER,POST,/api/v1/codex-app-server-endpoints/{endpointId}/sync,NAVIGATOR_INTERNAL,CodexAppServerEndpointController.synchronize,addons/codex-worker-agent/src/main/java/com/foggy/navigator/codex/worker/controller/CodexAppServerEndpointController.java:60,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (validateEndpointOwner),codex-app-server.endpoint.synchronize,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_CODEX_APP_SERVER_ENDPOINT_TARGET_RESOLVER[endpointId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,Codex routing stays on the existing Physical Worker/codexConfig path; do not create replacement Worker/Biz identity/Pool membership; INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:get:/api/v1/codex-app-server-workers/{workerId}/processes,NAVIGATOR_LAUNCHER,GET,/api/v1/codex-app-server-workers/{workerId}/processes,NAVIGATOR_INTERNAL,CodexAppServerProcessController.listProcesses,addons/codex-worker-agent/src/main/java/com/foggy/navigator/codex/worker/controller/CodexAppServerProcessController.java:26,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|validatePhysicalWorkerOwnership),codex-app-server.process.list-processes,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_CODEX_APP_SERVER_PROCESS_TARGET_RESOLVER[workerId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,Codex routing stays on the existing Physical Worker/codexConfig path; do not create replacement Worker/Biz identity/Pool membership; INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:get:/api/v1/codex-runtimes,NAVIGATOR_LAUNCHER,GET,/api/v1/codex-runtimes,NAVIGATOR_INTERNAL,CodexRuntimeController.list,addons/codex-worker-agent/src/main/java/com/foggy/navigator/codex/worker/controller/CodexRuntimeController.java:37,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|validatePhysicalWorkerOwnership),codex-runtime.list,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_CODEX_RUNTIME_TARGET_RESOLVER[LIST_OR_BODY_TARGET],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,Codex routing stays on the existing Physical Worker/codexConfig path; do not create replacement Worker/Biz identity/Pool membership; INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:get:/api/v1/codex-runtimes/availability,NAVIGATOR_LAUNCHER,GET,/api/v1/codex-runtimes/availability,NAVIGATOR_INTERNAL,CodexRuntimeController.availability,addons/codex-worker-agent/src/main/java/com/foggy/navigator/codex/worker/controller/CodexRuntimeController.java:53,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|validateWorkerAccess),codex-runtime.availability,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_CODEX_RUNTIME_TARGET_RESOLVER[LIST_OR_BODY_TARGET],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,Codex routing stays on the existing Physical Worker/codexConfig path; do not create replacement Worker/Biz identity/Pool membership; INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:post:/api/v1/codex-runtimes/{runtimeId}/revisions/{revision}/archive,NAVIGATOR_LAUNCHER,POST,/api/v1/codex-runtimes/{runtimeId}/revisions/{revision}/archive,NAVIGATOR_INTERNAL,CodexRuntimeController.archive,addons/codex-worker-agent/src/main/java/com/foggy/navigator/codex/worker/controller/CodexRuntimeController.java:95,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (validateRuntimeOwner),codex-runtime.archive,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_CODEX_RUNTIME_TARGET_RESOLVER[runtimeId|revision],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,Codex routing stays on the existing Physical Worker/codexConfig path; do not create replacement Worker/Biz identity/Pool membership; INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:get:/api/v1/codex-runtimes/{runtimeId}/revisions/{revision}/rate-limits,NAVIGATOR_LAUNCHER,GET,/api/v1/codex-runtimes/{runtimeId}/revisions/{revision}/rate-limits,NAVIGATOR_INTERNAL,CodexRuntimeController.rateLimits,addons/codex-worker-agent/src/main/java/com/foggy/navigator/codex/worker/controller/CodexRuntimeController.java:69,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (validateRuntimeOwner),codex-runtime.rate-limits,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_CODEX_RUNTIME_TARGET_RESOLVER[runtimeId|revision],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,Codex routing stays on the existing Physical Worker/codexConfig path; do not create replacement Worker/Biz identity/Pool membership; INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:post:/api/v1/codex-runtimes/{runtimeId}/revisions/{revision}/recover-instance,NAVIGATOR_LAUNCHER,POST,/api/v1/codex-runtimes/{runtimeId}/revisions/{revision}/recover-instance,NAVIGATOR_INTERNAL,CodexRuntimeController.recoverInstance,addons/codex-worker-agent/src/main/java/com/foggy/navigator/codex/worker/controller/CodexRuntimeController.java:80,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (validateRuntimeOwner),codex-runtime.recover-instance,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/SECURITY_ACTION,INSTANCE_ROOT_CODEX_RUNTIME_TARGET_RESOLVER[runtimeId|revision],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,Codex routing stays on the existing Physical Worker/codexConfig path; do not create replacement Worker/Biz identity/Pool membership; INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:post:/api/v1/codex-runtimes/{runtimeId}/revisions/{revision}/refresh,NAVIGATOR_LAUNCHER,POST,/api/v1/codex-runtimes/{runtimeId}/revisions/{revision}/refresh,NAVIGATOR_INTERNAL,CodexRuntimeController.refresh,addons/codex-worker-agent/src/main/java/com/foggy/navigator/codex/worker/controller/CodexRuntimeController.java:63,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (validateRuntimeOwner),codex-runtime.refresh,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_CODEX_RUNTIME_TARGET_RESOLVER[runtimeId|revision],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,Codex routing stays on the existing Physical Worker/codexConfig path; do not create replacement Worker/Biz identity/Pool membership; INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
